#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes
1958,7741.3,1.2059,0,0,0,0,0,1485,481977,82653208
1959,7742.54,1.0846,0,0,0,0,0,1485,481977,82653208
1960,7743.51,1.231,0,0,0,0,0,1485,481977,82653208
1961,7745.1,0.97,0,0,0,0,0,1485,481977,82653208
1962,7746.1,1.5953,0,0,0,0,0,1485,481977,82653208
1963,7747.1,1.05,0,0,0,0,0,1485,481977,82653208
1964,7748.15,0.9681,0,0,0,0,0,1485,481977,82653208
1965,7749.21,1.0354,0,0,0,0,0,1485,481977,82653208
1966,7750.28,1.0659,0,0,0,0,0,1485,481977,82653208
1967,7751.92,1.0613,0,0,0,0,0,1485,481977,82653208
1968,7752.93,1.6431,0,0,0,0,0,1485,481977,82653208
1969,7753.91,1.0041,0,0,0,0,0,1485,481977,82653208
1970,7754.86,0.9824,0,0,0,0,0,1485,481977,82653208
1971,7756.57,0.9448,0,0,0,0,0,1485,481977,82653208
1972,7757.74,1.7134,0,0,0,0,0,1485,481977,82653208
1973,7758.75,1.1718,0,0,0,0,0,1485,481977,82653208
1974,7759.83,1.0092,0,0,0,0,0,1485,481977,82653208
1975,7760.91,1.0788,0,0,0,0,0,1485,481977,82653208
1976,7762.22,1.0773,0,0,0,0,0,1485,481977,82653208
1977,7763.21,1.3156,0,0,0,0,0,1485,481977,82653208
1978,7764.17,0.9829,0,0,0,0,0,1485,481977,82653208
1979,7765.11,0.9684,0,0,0,0,0,1485,481977,82653208
1980,7766.08,0.9477,0,0,0,0,0,1485,481977,82653208
1981,7768.21,0.9613,0,0,0,0,0,1485,481977,82653208
1982,7769.25,2.1326,0,0,0,0,0,1485,481977,82653208
1983,7770.3,1.0511,0,0,0,0,0,1485,481977,82653208
1984,7772.08,1.0327,0,0,0,0,0,1485,481977,82653208
1985,7773.52,1.7905,0,0,0,0,0,1485,481977,82653208
1986,7774.65,1.4287,0,0,0,0,0,1485,481977,82653208
1987,7775.71,1.1352,0,0,0,0,0,1485,481977,82653208
1988,7776.76,1.0562,0,0,0,0,0,1485,481977,82653208
1989,7777.8,1.0543,0,0,0,0,0,1485,481977,82653208
1990,7778.79,1.0336,0,0,0,0,0,1485,481977,82653208
1991,7780.72,0.9896,0,0,0,0,0,1485,481977,82653208
1992,7781.85,1.9361,0,0,0,0,0,1485,481977,82653208
1993,7782.85,1.1326,0,0,0,0,0,1485,481977,82653208
1994,7783.86,0.9926,0,0,0,0,0,1485,481977,82653208
1995,7784.82,1.0099,0,0,0,0,0,1485,481977,82653208
1996,7785.78,0.9577,0,0,0,0,0,1485,481977,82653208
1997,7786.89,0.9649,0,0,0,0,0,1485,481977,82653208
1998,7787.94,1.104,0,0,0,0,0,1485,481977,82653208
1999,7788.99,1.0583,0,0,0,0,0,1485,481977,82653208
2000,7790.19,1.1157,0,0,0,0,0,1485,481977,82653208
2001,7792.06,1.144,0,0,0,0,0,1485,481977,82653208
2002,7793.38,1.8586,0,0,0,0,0,1485,481977,82653208
2003,7794.35,1.3144,0,0,0,0,0,1485,481977,82653208
2004,7795.33,0.9744,0,0,0,0,0,1485,481977,82653208
2005,7796.29,0.9787,0,0,0,0,0,1485,481977,82653208
2006,7797.36,0.9643,0,0,0,0,0,1485,481977,82653208
2007,7798.73,1.2381,0,0,0,0,0,1485,481977,82653208
2008,7799.89,1.2233,0,0,0,0,0,1485,481977,82653208
2009,7800.96,1.1334,0,0,0,0,0,1485,481977,82653208
2010,7802.52,1.0681,0,0,0,0,0,1485,481977,82653208
2011,7804.09,1.5853,0,0,0,0,0,1485,481977,82653208
2012,7805.07,1.5577,0,0,0,0,0,1485,481977,82653208
2013,7806.12,0.9689,0,0,0,0,0,1485,481977,82653208
2014,7807.15,1.1006,0,0,0,0,0,1485,481977,82653208
2015,7808.22,1.0195,0,0,0,0,0,1485,481977,82653208
2016,7809.51,1.0438,0,0,0,0,0,1485,481977,82653208
2017,7810.73,1.2816,0,0,0,0,0,1485,481977,82653208
2018,7811.97,1.213,0,0,0,0,0,1485,481977,82653208
2019,7812.92,1.2382,0,0,0,0,0,1485,481977,82653208
2020,7813.87,0.955,0,0,0,0,0,1485,481977,82653208
2021,7815.54,0.9494,0,0,0,0,0,1485,481977,82653208
2022,7816.6,1.6685,0,0,0,0,0,1485,481977,82653208
2023,7817.78,1.0659,0,0,0,0,0,1485,481977,82653208
2024,7818.88,1.1802,0,0,0,0,0,1485,481977,82653208
2025,7820.13,1.0936,0,0,0,0,0,1485,481977,82653208
2026,7822.43,1.2493,0,0,0,0,0,1485,481977,82653208
2027,7823.95,2.5669,0,0,0,0,0,1485,481977,82653208
2028,7825.42,1.2551,0,0,0,0,0,1485,481977,82653208
2029,7826.9,1.4782,0,0,0,0,0,1485,481977,82653208
2030,7828.06,1.4806,0,0,0,0,0,1485,481977,82653208
2031,7830.04,1.1489,0,0,0,0,0,1485,481977,82653208
2032,7831.77,2.0865,0,0,0,0,0,1485,481977,82653208
2033,7833.57,1.8079,0,0,0,0,0,1485,481977,82653208
2034,7834.86,1.7139,0,0,0,0,0,1485,481977,82653208
2035,7836.6,1.2901,0,0,0,0,0,1485,481977,82653208
2036,7838.62,1.6513,0,0,0,0,0,1485,481977,82653208
2037,7839.91,2.0312,0,0,0,0,0,1485,481977,82653208
2038,7841.2,1.2739,0,0,0,0,0,1485,481977,82653208
2039,7842.57,1.2968,0,0,0,0,0,1485,481977,82653208
2040,7843.56,1.3663,0,0,0,0,0,1485,481977,82653208
2041,7845.21,0.99,0,0,0,0,0,1485,481977,82653208
2042,7846.2,1.6401,0,0,0,0,0,1485,481977,82653208
2043,7847.15,0.9927,0,0,0,0,0,1485,481977,82653208
2044,7848.18,1.0287,0,0,0,0,0,1485,481977,82653208
2045,7849.29,0.951,0,0,0,0,0,1485,481977,82653208
2046,7850.73,1.3941,0,0,0,0,0,1485,481977,82653208
2047,7852.04,1.1564,0,0,0,0,0,1485,481977,82653208
2048,7853.02,1.3074,0,0,0,0,0,1485,481977,82653208
2049,7854,0.9793,0,0,0,0,0,1485,481977,82653208
2050,7854.93,0.9799,0,0,0,0,0,1485,481977,82653208
2051,7856.96,0.9329,0,0,0,0,0,1485,481977,82653208
2052,7858.41,2.0749,0,0,0,0,0,1485,481977,82653208
2053,7859.66,1.477,0,0,0,0,0,1485,481977,82653208
2054,7860.77,1.1849,0,0,0,0,0,1485,481977,82653208
2055,7862.08,1.105,0,0,0,0,0,1485,481977,82653208
2056,7863.09,1.3146,0,0,0,0,0,1485,481977,82653208
2057,7864.06,1.0025,0,0,0,0,0,1485,481977,82653208
2058,7865.04,0.9743,0,0,0,0,0,1485,481977,82653208
2059,7866.05,0.9777,0,0,0,0,0,1485,481977,82653208
2060,7867.05,1.0067,0,0,0,0,0,1485,481977,82653208
2061,7868.65,1.0067,0,0,0,0,0,1485,481977,82653208
2062,7869.73,1.6011,0,0,0,0,0,1485,481977,82653208
2063,7870.8,1.0756,0,0,0,0,0,1485,481977,82653208
2064,7872.21,1.0754,0,0,0,0,0,1485,481977,82653208
2065,7873.68,1.6481,0,0,0,0,0,1485,481977,82653208
2066,7874.71,1.2284,0,0,0,0,0,1485,481977,82653208
2067,7875.94,1.0339,0,0,0,0,0,1485,481977,82653208
2068,7876.91,1.2256,0,0,0,0,0,1485,481977,82653208
2069,7877.89,0.9673,0,0,0,0,0,1485,481977,82653208
2070,7878.82,0.9806,0,0,0,0,0,1485,481977,82653208
2071,7881.51,0.9338,0,0,0,0,0,1485,481977,82653208
2072,7883.06,2.8424,0,0,0,0,0,1485,481977,82653208
2073,7884.08,1.3957,0,0,0,0,0,1485,481977,82653208
2074,7885.07,1.0226,0,0,0,0,0,1485,481977,82653208
2075,7886.05,0.9877,0,0,0,0,0,1485,481977,82653208
2076,7887.69,1.4071,0,0,0,0,0,1485,481977,82653208
2077,7888.87,1.2848,0,0,0,0,0,1485,481977,82653208
2078,7891.1,1.9279,0,0,0,0,0,1485,481977,82653208
2079,7892.87,1.805,0,0,0,0,0,1485,481977,82653208
2080,7894.28,1.7676,0,0,0,0,0,1485,481977,82653208
2081,7897.77,2.3611,0,0,0,0,0,1485,481977,82653208
2082,7899.71,2.5862,0,0,0,0,0,1485,481977,82653208
2083,7902.6,3.0955,0,0,0,0,0,1485,481977,82653208
2084,7904,1.6945,0,0,0,0,0,1485,481977,82653208
2085,7906.04,1.5044,0,0,0,0,0,1485,481977,82653208
2086,7907.58,1.9054,0,0,0,0,0,1485,481977,82653208
2087,7909.65,1.9625,0,0,0,0,0,1485,481977,82653208
2088,7911.32,1.6559,0,0,0,0,0,1485,481977,82653208
2089,7913.33,2.0996,0,0,0,0,0,1485,481977,82653208
2090,7915.12,2.0122,0,0,0,0,0,1485,481977,82653208
2091,7917.43,1.4928,0,0,0,0,0,1485,481977,82653208
2092,7919.95,3.0825,0,0,0,0,0,1485,481977,82653208
2093,7921.43,1.6187,0,0,0,0,0,1485,481977,82653208
2094,7923.73,2.1579,0,0,0,0,0,1485,481977,82653208
2095,7925.09,1.6092,0,0,0,0,0,1485,481977,82653208
2096,7926.75,1.406,0,0,0,0,0,1485,481977,82653208
2097,7928.71,2.0333,0,0,0,0,0,1485,481977,82653208
2098,7930.43,1.7754,0,0,0,0,0,1485,481977,82653208
2099,7932.17,1.7103,0,0,0,0,0,1485,481977,82653208
2100,7933.75,1.6018,0,0,0,0,0,1485,481977,82653208
2101,7935.82,1.5236,0,0,0,0,0,1485,481977,82653208
2102,7937.34,2.0504,0,0,0,0,0,1485,481977,82653208
2103,7941.37,3.9002,0,0,0,0,0,1485,481977,82653208
2104,7942.97,1.6355,0,0,0,0,0,1485,481977,82653208
2105,7944.34,1.616,0,0,0,0,0,1485,481977,82653208
2106,7946.21,1.8244,0,0,0,0,0,1485,481977,82653208
2107,7948.3,1.4894,0,0,0,0,0,1485,481977,82653208
2108,7950.44,2.6308,0,0,0,0,0,1485,481977,82653208
2109,7952.53,2.1247,0,0,0,0,0,1485,481977,82653208
2110,7954.32,1.9078,0,0,0,0,0,1485,481977,82653208
2111,7956.95,1.9165,0,0,0,0,0,1485,481977,82653208
2112,7959.37,2.6233,0,0,0,0,0,1485,481977,82653208
2113,7963.71,4.2694,0,0,0,0,0,1485,481977,82653208
2114,7965.16,1.9586,0,0,0,0,0,1485,481977,82653208
2115,7966.79,1.5245,0,0,0,0,0,1485,481977,82653208
2116,7968.54,1.7358,0,0,0,0,0,1485,481977,82653208
2117,7970.81,2.2535,0,0,0,0,0,1485,481977,82653208
2118,7972.53,1.6708,0,0,0,0,0,1485,481977,82653208
2119,7974.72,2.3425,0,0,0,0,0,1485,481977,82653208
2120,7976.11,1.4681,0,0,0,0,0,1485,481977,82653208
2121,7978.15,1.423,0,0,0,0,0,1485,481977,82653208
2122,7979.76,2.0753,0,0,0,0,0,1485,481977,82653208
2123,7981.47,1.6058,0,0,0,0,0,1485,481977,82653208
2124,7983.26,2.0539,0,0,0,0,0,1485,481977,82653208
2125,7985.03,1.8145,0,0,0,0,0,1485,481977,82653208
2126,7986.57,1.3799,0,0,0,0,0,1485,481977,82653208
2127,7989.39,2.1841,0,0,0,0,0,1485,481977,82653208
2128,7994.14,4.6972,0,0,0,0,0,1485,481977,82653208
2129,7995.72,2.2498,0,0,0,0,0,1485,481977,82653208
2130,7997.56,1.5269,0,0,0,0,0,1485,481977,82653208
2131,8001.79,3.7402,0,0,0,0,0,1485,481977,82653208
2132,8003.23,2.3517,0,0,0,0,0,1485,481977,82653208
2133,8004.73,1.512,0,0,0,0,0,1485,481977,82653208
2134,8006.12,1.4086,0,0,0,0,0,1485,481977,82653208
2135,8007.88,1.5611,0,0,0,0,0,1485,481977,82653208
2136,8009.69,1.6264,0,0,0,0,0,1485,481977,82653208
2137,8011.25,1.7691,0,0,0,0,0,1485,481977,82653208
2138,8012.71,1.5519,0,0,0,0,0,1485,481977,82653208
2139,8014.07,1.4652,0,0,0,0,0,1485,481977,82653208
2140,8015.72,1.5944,0,0,0,0,0,1485,481977,82653208
2141,8018.1,1.4237,0,0,0,0,0,1485,481977,82653208
2142,8019.9,2.4023,0,0,0,0,0,1485,481977,82653208
2143,8021.57,1.7859,0,0,0,0,0,1485,481977,82653208
2144,8023.2,1.6326,0,0,0,0,0,1485,481977,82653208
2145,8024.69,1.6992,0,0,0,0,0,1485,481977,82653208
2146,8026.05,1.4394,0,0,0,0,0,1485,481977,82653208
2147,8027.05,0.9829,0,0,0,0,0,1485,481977,82653208
2148,8029.02,1.8674,0,0,0,0,0,1485,481977,82653208
2149,8031.1,1.8481,0,0,0,0,0,1485,481977,82653208
2150,8032.65,1.7262,0,0,0,0,0,1485,481977,82653208
2151,8034.93,1.6573,0,0,0,0,0,1485,481977,82653208
2152,8036.94,2.4677,0,0,0,0,0,1485,481977,82653208
2153,8039.78,2.1358,0,0,0,0,0,1485,481977,82653208
2154,8043.38,3.73,0,0,0,0,0,1485,481977,82653208
2155,8045.79,2.6639,0,0,0,0,0,1485,481977,82653208
2156,8048.17,2.5869,0,0,0,0,0,1485,481977,82653208
2157,8051.55,2.5296,0,0,0,0,0,1485,481977,82653208
2158,8054.8,3.2455,0,0,0,0,0,1485,481977,82653208
2159,8059.06,4.8418,0,0,0,0,0,1485,481977,82653208
2160,8061.29,2.4623,0,0,0,0,0,1485,481977,82653208
2161,8063.59,1.9366,0,0,0,0,0,1485,481977,82653208
2162,8065.16,2.3135,0,0,0,0,0,1485,481977,82653208
2163,8066.43,1.0962,0,0,0,0,0,1485,481977,82653208
2164,8069.06,2.3012,0,0,0,0,0,1485,481977,82653208
2165,8071.2,2.1982,0,0,0,0,0,1485,481977,82653208
2166,8072.61,1.543,0,0,0,0,0,1485,481977,82653208
2167,8075.09,2.478,0,0,0,0,0,1485,481977,82653208
2168,8076.7,1.5854,0,0,0,0,0,1485,481977,82653208
2169,8078.38,2.0212,0,0,0,0,0,1485,481977,82653208
2170,8079.69,1.0922,0,0,0,0,0,1485,481977,82653208
2171,8082.46,2.197,0,0,0,0,0,1485,481977,82653208
2172,8083.9,1.8814,0,0,0,0,0,1485,481977,82653208
2173,8085.39,1.8859,0,0,0,0,0,1485,481977,82653208
2174,8086.45,1.0496,0,0,0,0,0,1485,481977,82653208
2175,8087.88,1.3037,0,0,0,0,0,1485,481977,82653208
2176,8088.98,1.1818,0,0,0,0,0,1485,481977,82653208
2177,8090.28,1.1157,0,0,0,0,0,1485,481977,82653208
2178,8092.19,1.799,0,0,0,0,0,1485,481977,82653208
2179,8093.33,1.3957,0,0,0,0,0,1485,481977,82653208
2180,8094.41,1.1382,0,0,0,0,0,1485,481977,82653208
2181,8096.16,1.0781,0,0,0,0,0,1485,481977,82653208
2182,8097.45,1.7596,0,0,0,0,0,1485,481977,82653208
2183,8098.86,1.3649,0,0,0,0,0,1485,481977,82653208
2184,8100.92,1.6473,0,0,0,0,0,1485,481977,82653208
2185,8102.3,1.7443,0,0,0,0,0,1485,481977,82653208
2186,8103.4,1.3841,0,0,0,0,0,1485,481977,82653208
2187,8104.44,1.0997,0,0,0,0,0,1485,481977,82653208
2188,8105.48,1.0347,0,0,0,0,0,1485,481977,82653208
2189,8106.55,1.0363,0,0,0,0,0,1485,481977,82653208
2190,8107.56,1.0747,0,0,0,0,0,1485,481977,82653208
2191,8109.28,1.0182,0,0,0,0,0,1485,481977,82653208
2192,8110.34,1.7155,0,0,0,0,0,1485,481977,82653208
2193,8112.12,1.058,0,0,0,0,0,1485,481977,82653208
2194,8113.38,1.7807,0,0,0,0,0,1485,481977,82653208
2195,8114.67,1.2549,0,0,0,0,0,1485,481977,82653208
2196,8115.83,1.3039,0,0,0,0,0,1485,481977,82653208
2197,8116.97,1.2143,0,0,0,0,0,1485,481977,82653208
2198,8118.14,1.0814,0,0,0,0,0,1485,481977,82653208
2199,8119.39,1.1656,0,0,0,0,0,1485,481977,82653208
2200,8120.84,1.2582,0,0,0,0,0,1485,481977,82653208
2201,8122.9,1.4516,0,0,0,0,0,1485,481977,82653208
2202,8124.22,2.269,0,0,0,0,0,1485,481977,82653208
2203,8125.26,1.1006,0,0,0,0,0,1485,481977,82653208
2204,8126.28,1.0395,0,0,0,0,0,1485,481977,82653208
2205,8127.38,1.0197,0,0,0,0,0,1485,481977,82653208
2206,8128.39,1.1035,0,0,0,0,0,1485,481977,82653208
2207,8129.72,1.0046,0,0,0,0,0,1485,481977,82653208
2208,8131.05,1.3329,0,0,0,0,0,1485,481977,82653208
2209,8132.27,1.3345,0,0,0,0,0,1485,481977,82653208
2210,8133.3,1.2181,0,0,0,0,0,1485,481977,82653208
2211,8134.98,1.027,0,0,0,0,0,1485,481977,82653208
2212,8136.04,1.6794,0,0,0,0,0,1485,481977,82653208
2213,8137.21,1.0611,0,0,0,0,0,1485,481977,82653208
2214,8138.29,1.1656,0,0,0,0,0,1485,481977,82653208
2215,8139.88,1.0815,0,0,0,0,0,1485,481977,82653208
2216,8142.14,1.5975,0,0,0,0,0,1485,481977,82653208
2217,8143.35,2.2537,0,0,0,0,0,1485,481977,82653208
2218,8144.77,1.2095,0,0,0,0,0,1485,481977,82653208
2219,8146.16,1.4257,0,0,0,0,0,1485,481977,82653208
2220,8147.43,1.3877,0,0,0,0,0,1485,481977,82653208
2221,8149.92,1.2661,0,0,0,0,0,1485,481977,82653208
2222,8151.5,2.4896,0,0,0,0,0,1485,481977,82653208
2223,8152.94,1.5863,0,0,0,0,0,1485,481977,82653208
2224,8154.12,1.4342,0,0,0,0,0,1485,481977,82653208
2225,8155.61,1.1789,0,0,0,0,0,1485,481977,82653208
2226,8156.97,1.5056,0,0,0,0,0,1485,481977,82653208
2227,8158.3,1.3489,0,0,0,0,0,1485,481977,82653208
2228,8161.18,2.2453,0,0,0,0,0,1485,481977,82653208
2229,8162.83,1.9851,0,0,0,0,0,1485,481977,82653208
2230,8164.24,1.7263,0,0,0,0,0,1485,481977,82653208
2231,8166.35,1.3081,0,0,0,0,0,1485,481977,82653208
2232,8168.14,2.1151,0,0,0,0,0,1485,481977,82653208
2233,8169.74,1.7948,0,0,0,0,0,1485,481977,82653208
2234,8171.18,1.5963,0,0,0,0,0,1485,481977,82653208
2235,8172.58,1.4369,0,0,0,0,0,1485,481977,82653208
2236,8173.79,1.4517,0,0,0,0,0,1485,481977,82653208
2237,8175.14,1.1596,0,0,0,0,0,1485,481977,82653208
2238,8176.27,1.3557,0,0,0,0,0,1485,481977,82653208
2239,8177.33,1.1183,0,0,0,0,0,1485,481977,82653208
2240,8178.5,1.068,0,0,0,0,0,1485,481977,82653208
2241,8180.35,1.169,0,0,0,0,0,1485,481977,82653208
2242,8182.46,1.8511,0,0,0,0,0,1485,481977,82653208
2243,8183.86,2.1094,0,0,0,0,0,1485,481977,82653208
2244,8185.06,1.3934,0,0,0,0,0,1485,481977,82653208
2245,8186.31,1.2092,0,0,0,0,0,1485,481977,82653208
2246,8187.62,1.2472,0,0,0,0,0,1485,481977,82653208
2247,8189.4,1.3828,0,0,0,0,0,1485,481977,82653208
2248,8191.31,1.708,0,0,0,0,0,1485,481977,82653208
2249,8192.91,1.9259,0,0,0,0,0,1485,481977,82653208
2250,8194.99,2.3433,0,0,0,0,0,1485,481977,82653208
2251,8197.02,1.3159,0,0,0,0,0,1485,481977,82653208
2252,8198.25,2.1945,0,0,0,0,0,1485,481977,82653208
2253,8199.38,1.066,0,0,0,0,0,1485,481977,82653208
2254,8200.6,1.1355,0,0,0,0,0,1485,481977,82653208
2255,8201.97,1.2231,0,0,0,0,0,1485,481977,82653208
2256,8203.36,1.3593,0,0,0,0,0,1485,481977,82653208
2257,8204.46,1.3918,0,0,0,0,0,1485,481977,82653208
2258,8207.31,2.4395,0,0,0,0,0,1485,481977,82653208
2259,8208.87,1.5158,0,0,0,0,0,1485,481977,82653208
2260,8210.14,1.5561,0,0,0,0,0,1485,481977,82653208
2261,8212.79,1.896,0,0,0,0,0,1485,481977,82653208
2262,8214.32,2.4623,0,0,0,0,0,1485,481977,82653208
2263,8215.37,1.0883,0,0,0,0,0,1485,481977,82653208
2264,8217.4,2.0451,0,0,0,0,0,1485,481977,82653208
2265,8218.56,1.084,0,0,0,0,0,1485,481977,82653208
2266,8220.4,1.7243,0,0,0,0,0,1485,481977,82653208
2267,8222.68,1.9452,0,0,0,0,0,1485,481977,82653208
2268,8224.25,2.0219,0,0,0,0,0,1485,481977,82653208
2269,8225.31,1.1088,0,0,0,0,0,1485,481977,82653208
2270,8227.37,2.0452,0,0,0,0,0,1485,481977,82653208
2271,8229.08,1.0832,0,0,0,0,0,1485,481977,82653208
2272,8230.87,2.2642,0,0,0,0,0,1485,481977,82653208
2273,8232.43,1.6738,0,0,0,0,0,1485,481977,82653208
2274,8234.39,2.0172,0,0,0,0,0,1485,481977,82653208
2275,8236.37,2.0188,0,0,0,0,0,1485,481977,82653208
2276,8239.77,3.1462,0,0,0,0,0,1485,481977,82653208
2277,8241.8,1.7372,0,0,0,0,0,1485,481977,82653208
2278,8243.2,1.9535,0,0,0,0,0,1485,481977,82653208
2279,8244.77,1.4858,0,0,0,0,0,1485,481977,82653208
2280,8246.13,1.4805,0,0,0,0,0,1485,481977,82653208
2281,8248.3,1.3849,0,0,0,0,0,1485,481977,82653208
2282,8250.87,3.0651,0,0,0,0,0,1485,481977,82653208
2283,8252.55,1.6462,0,0,0,0,0,1485,481977,82653208
2284,8255.23,2.251,0,0,0,0,0,1485,481977,82653208
2285,8258.37,3.4437,0,0,0,0,0,1485,481977,82653208
2286,8261.72,2.8297,0,0,0,0,0,1485,481977,82653208
2287,8266.57,5.0791,0,0,0,0,0,1485,481977,82653208
2288,8271.7,4.2217,0,0,0,0,0,1485,481977,82653208
2289,8276.86,5.7341,0,0,0,0,0,1485,481977,82653208
2290,8281.83,4.9906,0,0,0,0,0,1485,481977,82653208
2291,8284.11,2.4261,0,0,0,0,0,1485,481977,82653208
2292,8285.68,2.3032,0,0,0,0,0,1485,481977,82653208
2293,8287.28,1.5459,0,0,0,0,0,1485,481977,82653208
2294,8289.21,2.0577,0,0,0,0,0,1485,481977,82653208
2295,8291.45,2.2168,0,0,0,0,0,1485,481977,82653208
2296,8293.43,1.9236,0,0,0,0,0,1485,481977,82653208
2297,8295.3,1.9226,0,0,0,0,0,1485,481977,82653208
2298,8298.36,1.9791,0,0,0,0,0,1485,481977,82653208
2299,8304.81,6.6123,0,0,0,0,0,1485,481977,82653208
2300,8306.26,2.3998,0,0,0,0,0,1485,481977,82653208
2301,8308.58,1.6902,0,0,0,0,0,1485,481977,82653208
2302,8310.24,2.1087,0,0,0,0,0,1485,481977,82653208
2303,8311.93,1.769,0,0,0,0,0,1485,481977,82653208
2304,8313.41,1.5571,0,0,0,0,0,1485,481977,82653208
2305,8317.04,3.1966,0,0,0,0,0,1485,481977,82653208
2306,8319.94,2.9466,0,0,0,0,0,1485,481977,82653208
2307,8322.42,2.7876,0,0,0,0,0,1485,481977,82653208
2308,8324.29,2.0246,0,0,0,0,0,1485,481977,82653208
2309,8326.05,1.8114,0,0,0,0,0,1485,481977,82653208
2310,8327.4,1.3437,0,0,0,0,0,1485,481977,82653208
2311,8330.16,1.8165,0,0,0,0,0,1485,481977,82653208
2312,8331.73,2.4631,0,0,0,0,0,1485,481977,82653208
2313,8333.14,1.3936,0,0,0,0,0,1485,481977,82653208
2314,8334.75,1.4677,0,0,0,0,0,1485,481977,82653208
2315,8336.2,1.5608,0,0,0,0,0,1485,481977,82653208
2316,8338,1.757,0,0,0,0,0,1485,481977,82653208
2317,8339.32,1.471,0,0,0,0,0,1485,481977,82653208
2318,8341.36,1.8838,0,0,0,0,0,1485,481977,82653208
2319,8342.77,1.504,0,0,0,0,0,1485,481977,82653208
2320,8344.08,1.3885,0,0,0,0,0,1485,481977,82653208
2321,8346.58,1.3233,0,0,0,0,0,1485,481977,82653208
2322,8348.44,2.9596,0,0,0,0,0,1485,481977,82653208
2323,8350.44,1.9769,0,0,0,0,0,1485,481977,82653208
2324,8352.36,1.9557,0,0,0,0,0,1485,481977,82653208
2325,8355.75,3.3752,0,0,0,0,0,1485,481977,82653208
2326,8357.12,1.3903,0,0,0,0,0,1485,481977,82653208
2327,8358.74,1.4793,0,0,0,0,0,1485,481977,82653208
2328,8360.33,1.6469,0,0,0,0,0,1485,481977,82653208
2329,8363.04,2.5496,0,0,0,0,0,1485,481977,82653208
2330,8364.53,1.6505,0,0,0,0,0,1485,481977,82653208
2331,8367.13,1.8268,0,0,0,0,0,1485,481977,82653208
2332,8368.75,2.3139,0,0,0,0,0,1485,481977,82653208
2333,8373.36,4.4618,0,0,0,0,0,1485,481977,82653208
2334,8374.75,1.6747,0,0,0,0,0,1485,481977,82653208
2335,8376.12,1.3873,0,0,0,0,0,1485,481977,82653208
2336,8377.82,1.4576,0,0,0,0,0,1485,481977,82653208
2337,8379.23,1.6324,0,0,0,0,0,1485,481977,82653208
2338,8381.46,2.1363,0,0,0,0,0,1485,481977,82653208
2339,8383.26,1.9234,0,0,0,0,0,1485,481977,82653208
2340,8384.79,1.4406,0,0,0,0,0,1485,481977,82653208
2341,8386.9,1.4504,0,0,0,0,0,1485,481977,82653208
2342,8389.31,3.115,0,0,0,0,0,1485,481977,82653208
2343,8391.43,2.0532,0,0,0,0,0,1485,481977,82653208
2344,8393.39,1.9423,0,0,0,0,0,1485,481977,82653208
2345,8395.37,2.0686,0,0,0,0,0,1485,481977,82653208
2346,8397.37,1.872,0,0,0,0,0,1485,481977,82653208
2347,8399.78,2.103,0,0,0,0,0,1485,481977,82653208
2348,8402.19,2.5299,0,0,0,0,0,1485,481977,82653208
2349,8403.81,1.7203,0,0,0,0,0,1485,481977,82653208
2350,8406.98,3.1304,0,0,0,0,0,1485,481977,82653208
2351,8409.43,1.7813,0,0,0,0,0,1485,481977,82653208
2352,8411.38,2.3623,0,0,0,0,0,1485,481977,82653208
2353,8415.61,4.0354,0,0,0,0,0,1485,481977,82653208
2354,8417.59,2.4655,0,0,0,0,0,1485,481977,82653208
2355,8419.05,1.7007,0,0,0,0,0,1485,481977,82653208
2356,8421.34,1.9008,0,0,0,0,0,1485,481977,82653208
2357,8422.74,1.7873,0,0,0,0,0,1485,481977,82653208
2358,8424.14,1.4456,0,0,0,0,0,1485,481977,82653208
2359,8426.5,1.4367,0,0,0,0,0,1485,481977,82653208
2360,8431.13,4.8888,0,0,0,0,0,1485,481977,82653208
2361,8433.23,2.0305,0,0,0,0,0,1485,481977,82653208
2362,8434.97,2.2826,0,0,0,0,0,1485,481977,82653208
2363,8436.36,1.5513,0,0,0,0,0,1485,481977,82653208
2364,8437.55,1.0163,0,0,0,0,0,1485,481977,82653208
2365,8439.35,1.9882,0,0,0,0,0,1485,481977,82653208
2366,8441.72,1.8375,0,0,0,0,0,1485,481977,82653208
2367,8443.15,1.8922,0,0,0,0,0,1485,481977,82653208
2368,8444.36,1.071,0,0,0,0,0,1485,481977,82653208
2369,8446.28,2.0777,0,0,0,0,0,1485,481977,82653208
2370,8448.79,2.3953,0,0,0,0,0,1485,481977,82653208
2371,8451.58,1.6982,0,0,0,0,0,1485,481977,82653208
2372,8453.2,2.67,0,0,0,0,0,1485,481977,82653208
2373,8454.73,1.7185,0,0,0,0,0,1485,481977,82653208
2374,8456.09,1.4107,0,0,0,0,0,1485,481977,82653208
2375,8457.74,1.3393,0,0,0,0,0,1485,481977,82653208
2376,8459.77,1.7572,0,0,0,0,0,1485,481977,82653208
2377,8463.79,3.7796,0,0,0,0,0,1485,481977,82653208
2378,8465.56,2.218,0,0,0,0,0,1485,481977,82653208
2379,8474.56,7.6105,0,0,0,0,0,1485,481977,82653208
