#scenario=static,seed=1,durationSec=60,commit=unknown,hardware=unknown
frameNumber,timestampMs,dtMs,cpuRebuildMs,gpuBusyMs,bytesUploaded,uploadBudget,chunksRebuilt,drawCalls,triangles,vramLiveBytes
1004,5930.04,1.6888,0,0,0,0,0,1470,481196,82962088
1005,5931.07,0.9548,0,0,0,0,0,1470,481196,82962088
1006,5932.46,1.37,0,0,0,0,0,1470,481196,82962088
1007,5934.57,1.8934,0,0,0,0,0,1470,481196,82962088
1008,5935.82,1.264,0,0,0,0,0,1470,481196,82962088
1009,5936.93,1.2458,0,0,0,0,0,1470,481196,82962088
1010,5938,1.1139,0,0,0,0,0,1470,481196,82962088
1011,5940.85,1.8528,0,0,0,0,0,1470,481196,82962088
1012,5942,2.0731,0,0,0,0,0,1470,481196,82962088
1013,5943.16,1.1508,0,0,0,0,0,1470,481196,82962088
1014,5944.47,1.1584,0,0,0,0,0,1470,481196,82962088
1015,5945.61,1.3187,0,0,0,0,0,1470,481196,82962088
1016,5947.04,1.5241,0,0,0,0,0,1470,481196,82962088
1017,5948.12,1.0348,0,0,0,0,0,1470,481196,82962088
1018,5949.23,1.0777,0,0,0,0,0,1470,481196,82962088
1019,5951.42,2.2288,0,0,0,0,0,1470,481196,82962088
1020,5952.64,1.0681,0,0,0,0,0,1470,481196,82962088
1021,5954.68,1.2228,0,0,0,0,0,1470,481196,82962088
1022,5956.53,2.7745,0,0,0,0,0,1470,481196,82962088
1023,5957.59,1.113,0,0,0,0,0,1470,481196,82962088
1024,5958.71,1.0651,0,0,0,0,0,1470,481196,82962088
1025,5960.32,1.477,0,0,0,0,0,1470,481196,82962088
1026,5962.09,1.6755,0,0,0,0,0,1470,481196,82962088
1027,5963.66,1.6554,0,0,0,0,0,1470,481196,82962088
1028,5965.48,1.7384,0,0,0,0,0,1470,481196,82962088
1029,5966.59,1.3922,0,0,0,0,0,1470,481196,82962088
1030,5967.99,1.0616,0,0,0,0,0,1470,481196,82962088
1031,5969.65,1.3947,0,0,0,0,0,1470,481196,82962088
1032,5971.52,2.1065,0,0,0,0,0,1470,481196,82962088
1033,5973.15,2.0005,0,0,0,0,0,1470,481196,82962088
1034,5974.23,1.0518,0,0,0,0,0,1470,481196,82962088
1035,5975.38,1.0843,0,0,0,0,0,1470,481196,82962088
1036,5976.42,1.1493,0,0,0,0,0,1470,481196,82962088
1037,5977.91,1.5623,0,0,0,0,0,1470,481196,82962088
1038,5978.94,0.9729,0,0,0,0,0,1470,481196,82962088
1039,5980.02,1.0282,0,0,0,0,0,1470,481196,82962088
1040,5981.34,1.0758,0,0,0,0,0,1470,481196,82962088
1041,5983.5,1.7004,0,0,0,0,0,1470,481196,82962088
1042,5984.68,1.7845,0,0,0,0,0,1470,481196,82962088
1043,5985.83,1.1808,0,0,0,0,0,1470,481196,82962088
1044,5986.97,1.1503,0,0,0,0,0,1470,481196,82962088
1045,5988.03,1.1318,0,0,0,0,0,1470,481196,82962088
1046,5989.41,1.471,0,0,0,0,0,1470,481196,82962088
1047,5990.42,0.9692,0,0,0,0,0,1470,481196,82962088
1048,5991.75,1.3459,0,0,0,0,0,1470,481196,82962088
1049,5992.82,0.9989,0,0,0,0,0,1470,481196,82962088
1050,5994.02,1.0703,0,0,0,0,0,1470,481196,82962088
1051,5995.68,1.1976,0,0,0,0,0,1470,481196,82962088
1052,5996.73,1.6735,0,0,0,0,0,1470,481196,82962088
1053,5998.35,1.4813,0,0,0,0,0,1470,481196,82962088
1054,5999.82,1.6334,0,0,0,0,0,1470,481196,82962088
1055,6001.01,1.015,0,0,0,0,0,1470,481196,82962088
1056,6002.41,1.1872,0,0,0,0,0,1470,481196,82962088
1057,6004.05,1.5907,0,0,0,0,0,1470,481196,82962088
1058,6005.16,1.449,0,0,0,0,0,1470,481196,82962088
1059,6006.56,1.4953,0,0,0,0,0,1470,481196,82962088
1060,6007.62,1.0152,0,0,0,0,0,1470,481196,82962088
1061,6009.29,1.0586,0,0,0,0,0,1470,481196,82962088
1062,6010.28,1.6691,0,0,0,0,0,1470,481196,82962088
1063,6011.37,0.9919,0,0,0,0,0,1470,481196,82962088
1064,6012.46,1.0908,0,0,0,0,0,1470,481196,82962088
1065,6013.81,1.0853,0,0,0,0,0,1470,481196,82962088
1066,6015.53,1.7263,0,0,0,0,0,1470,481196,82962088
1067,6016.68,1.4064,0,0,0,0,0,1470,481196,82962088
1068,6017.85,1.0898,0,0,0,0,0,1470,481196,82962088
1069,6019.12,1.1696,0,0,0,0,0,1470,481196,82962088
1070,6020.32,1.2717,0,0,0,0,0,1470,481196,82962088
1071,6022.13,1.2056,0,0,0,0,0,1470,481196,82962088
1072,6023.6,1.8083,0,0,0,0,0,1470,481196,82962088
1073,6025.42,1.5557,0,0,0,0,0,1470,481196,82962088
1074,6026.96,1.7773,0,0,0,0,0,1470,481196,82962088
1075,6028.4,1.493,0,0,0,0,0,1470,481196,82962088
1076,6029.87,1.5893,0,0,0,0,0,1470,481196,82962088
1077,6031.19,1.318,0,0,0,0,0,1470,481196,82962088
1078,6032.83,1.3943,0,0,0,0,0,1470,481196,82962088
1079,6034.34,1.5805,0,0,0,0,0,1470,481196,82962088
1080,6035.48,1.4995,0,0,0,0,0,1470,481196,82962088
1081,6037.22,1.1379,0,0,0,0,0,1470,481196,82962088
1082,6038.91,1.7461,0,0,0,0,0,1470,481196,82962088
1083,6040.36,1.8741,0,0,0,0,0,1470,481196,82962088
1084,6041.45,1.3094,0,0,0,0,0,1470,481196,82962088
1085,6042.52,1.0458,0,0,0,0,0,1470,481196,82962088
1086,6043.73,1.0681,0,0,0,0,0,1470,481196,82962088
1087,6044.8,1.2051,0,0,0,0,0,1470,481196,82962088
1088,6045.89,1.0729,0,0,0,0,0,1470,481196,82962088
1089,6047.17,1.107,0,0,0,0,0,1470,481196,82962088
1090,6048.57,1.2697,0,0,0,0,0,1470,481196,82962088
1091,6050.3,1.4007,0,0,0,0,0,1470,481196,82962088
1092,6051.35,1.7232,0,0,0,0,0,1470,481196,82962088
1093,6052.52,1.0498,0,0,0,0,0,1470,481196,82962088
1094,6053.72,1.1667,0,0,0,0,0,1470,481196,82962088
1095,6054.78,1.2037,0,0,0,0,0,1470,481196,82962088
1096,6055.82,1.0665,0,0,0,0,0,1470,481196,82962088
1097,6056.85,1.0312,0,0,0,0,0,1470,481196,82962088
1098,6058.02,1.03,0,0,0,0,0,1470,481196,82962088
1099,6059.08,1.1684,0,0,0,0,0,1470,481196,82962088
1100,6060.12,1.059,0,0,0,0,0,1470,481196,82962088
1101,6062.09,1.0454,0,0,0,0,0,1470,481196,82962088
1102,6063.72,2.0095,0,0,0,0,0,1470,481196,82962088
1103,6065.37,1.7451,0,0,0,0,0,1470,481196,82962088
1104,6066.56,1.499,0,0,0,0,0,1470,481196,82962088
1105,6067.8,1.1889,0,0,0,0,0,1470,481196,82962088
1106,6069.21,1.4843,0,0,0,0,0,1470,481196,82962088
1107,6070.3,1.1615,0,0,0,0,0,1470,481196,82962088
1108,6071.32,1.092,0,0,0,0,0,1470,481196,82962088
1109,6072.49,1.0174,0,0,0,0,0,1470,481196,82962088
1110,6073.87,1.1722,0,0,0,0,0,1470,481196,82962088
1111,6076.68,2.5096,0,0,0,0,0,1470,481196,82962088
1112,6077.95,1.7293,0,0,0,0,0,1470,481196,82962088
1113,6079.02,1.2333,0,0,0,0,0,1470,481196,82962088
1114,6080.08,1.0591,0,0,0,0,0,1470,481196,82962088
1115,6081.21,1.0584,0,0,0,0,0,1470,481196,82962088
1116,6082.41,1.1299,0,0,0,0,0,1470,481196,82962088
1117,6083.6,1.1992,0,0,0,0,0,1470,481196,82962088
1118,6084.61,1.1876,0,0,0,0,0,1470,481196,82962088
1119,6085.54,1.0141,0,0,0,0,0,1470,481196,82962088
1120,6086.64,0.9276,0,0,0,0,0,1470,481196,82962088
1121,6088.18,1.0971,0,0,0,0,0,1470,481196,82962088
1122,6089.2,1.5458,0,0,0,0,0,1470,481196,82962088
1123,6090.21,1.0225,0,0,0,0,0,1470,481196,82962088
1124,6091.16,1.0008,0,0,0,0,0,1470,481196,82962088
1125,6092.43,0.9544,0,0,0,0,0,1470,481196,82962088
1126,6094,1.2778,0,0,0,0,0,1470,481196,82962088
1127,6095.33,1.5728,0,0,0,0,0,1470,481196,82962088
1128,6096.38,1.3285,0,0,0,0,0,1470,481196,82962088
1129,6097.43,1.0696,0,0,0,0,0,1470,481196,82962088
1130,6098.42,1.0211,0,0,0,0,0,1470,481196,82962088
1131,6100.02,0.9919,0,0,0,0,0,1470,481196,82962088
1132,6101.06,1.5933,0,0,0,0,0,1470,481196,82962088
1133,6102.13,1.0392,0,0,0,0,0,1470,481196,82962088
1134,6103.22,1.0738,0,0,0,0,0,1470,481196,82962088
1135,6104.21,1.0897,0,0,0,0,0,1470,481196,82962088
1136,6105.21,0.9958,0,0,0,0,0,1470,481196,82962088
1137,6106.31,0.9936,0,0,0,0,0,1470,481196,82962088
1138,6107.44,1.0973,0,0,0,0,0,1470,481196,82962088
1139,6108.64,1.1397,0,0,0,0,0,1470,481196,82962088
1140,6109.74,1.2019,0,0,0,0,0,1470,481196,82962088
1141,6111.4,1.093,0,0,0,0,0,1470,481196,82962088
1142,6113.02,1.662,0,0,0,0,0,1470,481196,82962088
1143,6114.99,1.7813,0,0,0,0,0,1470,481196,82962088
1144,6116.18,1.8243,0,0,0,0,0,1470,481196,82962088
1145,6117.23,1.1717,0,0,0,0,0,1470,481196,82962088
1146,6118.33,1.1921,0,0,0,0,0,1470,481196,82962088
1147,6119.39,0.9624,0,0,0,0,0,1470,481196,82962088
1148,6120.45,1.1242,0,0,0,0,0,1470,481196,82962088
1149,6121.45,0.9884,0,0,0,0,0,1470,481196,82962088
1150,6122.59,1.0035,0,0,0,0,0,1470,481196,82962088
1151,6124.41,1.1432,0,0,0,0,0,1470,481196,82962088
1152,6125.65,1.8224,0,0,0,0,0,1470,481196,82962088
1153,6126.88,1.2334,0,0,0,0,0,1470,481196,82962088
1154,6128,1.2374,0,0,0,0,0,1470,481196,82962088
1155,6129.64,1.6285,0,0,0,0,0,1470,481196,82962088
1156,6130.96,1.4721,0,0,0,0,0,1470,481196,82962088
1157,6132.01,0.9718,0,0,0,0,0,1470,481196,82962088
1158,6133.59,1.5242,0,0,0,0,0,1470,481196,82962088
1159,6135,1.4591,0,0,0,0,0,1470,481196,82962088
1160,6136.77,1.8704,0,0,0,0,0,1470,481196,82962088
1161,6138.47,1.0613,0,0,0,0,0,1470,481196,82962088
1162,6140.47,2.0048,0,0,0,0,0,1470,481196,82962088
1163,6145.46,4.979,0,0,0,0,0,1470,481196,82962088
1164,6146.9,1.985,0,0,0,0,0,1470,481196,82962088
1165,6149.9,3.0524,0,0,0,0,0,1470,481196,82962088
1166,6151.7,1.8347,0,0,0,0,0,1470,481196,82962088
1167,6153.54,1.564,0,0,0,0,0,1470,481196,82962088
1168,6154.89,1.5957,0,0,0,0,0,1470,481196,82962088
1169,6157.77,2.3606,0,0,0,0,0,1470,481196,82962088
1170,6159.71,2.3222,0,0,0,0,0,1470,481196,82962088
1171,6161.74,1.4863,0,0,0,0,0,1470,481196,82962088
1172,6163.66,2.237,0,0,0,0,0,1470,481196,82962088
1173,6165.51,1.7478,0,0,0,0,0,1470,481196,82962088
1174,6167.09,1.861,0,0,0,0,0,1470,481196,82962088
1175,6169.47,2.2387,0,0,0,0,0,1470,481196,82962088
1176,6171.12,1.8055,0,0,0,0,0,1470,481196,82962088
1177,6175.48,4.0068,0,0,0,0,0,1470,481196,82962088
1178,6177,1.9045,0,0,0,0,0,1470,481196,82962088
1179,6179.5,2.4641,0,0,0,0,0,1470,481196,82962088
1180,6181.02,1.6925,0,0,0,0,0,1470,481196,82962088
1181,6184.1,2.3978,0,0,0,0,0,1470,481196,82962088
1182,6185.97,2.4802,0,0,0,0,0,1470,481196,82962088
1183,6187.95,1.9051,0,0,0,0,0,1470,481196,82962088
1184,6189.77,1.999,0,0,0,0,0,1470,481196,82962088
1185,6191.19,1.3554,0,0,0,0,0,1470,481196,82962088
1186,6192.67,1.396,0,0,0,0,0,1470,481196,82962088
1187,6194.32,1.479,0,0,0,0,0,1470,481196,82962088
1188,6195.69,1.6363,0,0,0,0,0,1470,481196,82962088
1189,6197,1.3811,0,0,0,0,0,1470,481196,82962088
1190,6199.34,2.2579,0,0,0,0,0,1470,481196,82962088
1191,6201.49,1.378,0,0,0,0,0,1470,481196,82962088
1192,6205.01,3.4827,0,0,0,0,0,1470,481196,82962088
1193,6206.93,2.691,0,0,0,0,0,1470,481196,82962088
1194,6208.7,1.5396,0,0,0,0,0,1470,481196,82962088
1195,6210.07,1.6555,0,0,0,0,0,1470,481196,82962088
1196,6212.05,1.904,0,0,0,0,0,1470,481196,82962088
1197,6214.27,1.925,0,0,0,0,0,1470,481196,82962088
1198,6216.06,2.1521,0,0,0,0,0,1470,481196,82962088
1199,6218.7,1.8861,0,0,0,0,0,1470,481196,82962088
1200,6221.01,2.5575,0,0,0,0,0,1470,481196,82962088
1201,6224.42,2.5089,0,0,0,0,0,1470,481196,82962088
1202,6225.9,2.8569,0,0,0,0,0,1470,481196,82962088
1203,6228.09,1.9273,0,0,0,0,0,1470,481196,82962088
1204,6229.79,2.0327,0,0,0,0,0,1470,481196,82962088
1205,6231.97,2.1303,0,0,0,0,0,1470,481196,82962088
1206,6234.67,1.6689,0,0,0,0,0,1470,481196,82962088
1207,6236.96,2.5657,0,0,0,0,0,1470,481196,82962088
1208,6241.75,4.4585,0,0,0,0,0,1470,481196,82962088
1209,6253.77,11.8168,0,0,0,0,0,1470,481196,82962088
1210,6257.04,3.4436,0,0,0,0,0,1470,481196,82962088
1211,6264.93,6.6594,0,0,0,0,0,1470,481196,82962088
1212,6267.68,4.3983,0,0,0,0,0,1470,481196,82962088
1213,6269.74,2.4215,0,0,0,0,0,1470,481196,82962088
1214,6271.35,1.7617,0,0,0,0,0,1470,481196,82962088
1215,6273.12,1.6819,0,0,0,0,0,1470,481196,82962088
1216,6275.44,2.2068,0,0,0,0,0,1470,481196,82962088
1217,6277.04,1.7989,0,0,0,0,0,1470,481196,82962088
1218,6290.97,13.2379,0,0,0,0,0,1470,481196,82962088
1219,6293.87,3.0559,0,0,0,0,0,1470,481196,82962088
1220,6296.92,3.0775,0,0,0,0,0,1470,481196,82962088
1221,6300.5,3.2482,0,0,0,0,0,1470,481196,82962088
1222,6302.08,2.467,0,0,0,0,0,1470,481196,82962088
1223,6304.42,2.1625,0,0,0,0,0,1470,481196,82962088
1224,6305.91,1.7054,0,0,0,0,0,1470,481196,82962088
1225,6308.23,2.0196,0,0,0,0,0,1470,481196,82962088
1226,6310.46,2.2033,0,0,0,0,0,1470,481196,82962088
1227,6313.31,2.4537,0,0,0,0,0,1470,481196,82962088
1228,6315.8,2.791,0,0,0,0,0,1470,481196,82962088
1229,6317.7,2.1696,0,0,0,0,0,1470,481196,82962088
1230,6319.42,1.8142,0,0,0,0,0,1470,481196,82962088
1231,6321.66,1.5605,0,0,0,0,0,1470,481196,82962088
1232,6323.74,2.5186,0,0,0,0,0,1470,481196,82962088
1233,6325.81,1.8763,0,0,0,0,0,1470,481196,82962088
1234,6328.27,2.5654,0,0,0,0,0,1470,481196,82962088
1235,6331.82,3.633,0,0,0,0,0,1470,481196,82962088
1236,6333.94,2.0703,0,0,0,0,0,1470,481196,82962088
1237,6336.46,2.4936,0,0,0,0,0,1470,481196,82962088
1238,6338.55,1.9762,0,0,0,0,0,1470,481196,82962088
1239,6340.07,2.0122,0,0,0,0,0,1470,481196,82962088
1240,6342.47,2.2135,0,0,0,0,0,1470,481196,82962088
1241,6346.13,2.9144,0,0,0,0,0,1470,481196,82962088
1242,6348.45,3.2039,0,0,0,0,0,1470,481196,82962088
1243,6349.93,1.5971,0,0,0,0,0,1470,481196,82962088
1244,6352.07,1.9993,0,0,0,0,0,1470,481196,82962088
1245,6354.44,2.1626,0,0,0,0,0,1470,481196,82962088
1246,6355.97,1.8338,0,0,0,0,0,1470,481196,82962088
1247,6360.13,3.419,0,0,0,0,0,1470,481196,82962088
1248,6362.22,2.392,0,0,0,0,0,1470,481196,82962088
1249,6364.13,2.0136,0,0,0,0,0,1470,481196,82962088
1250,6366.46,2.3725,0,0,0,0,0,1470,481196,82962088
1251,6368.78,1.7633,0,0,0,0,0,1470,481196,82962088
1252,6370.34,2.3919,0,0,0,0,0,1470,481196,82962088
1253,6372.15,1.5688,0,0,0,0,0,1470,481196,82962088
1254,6375.62,2.8964,0,0,0,0,0,1470,481196,82962088
1255,6377.82,2.4854,0,0,0,0,0,1470,481196,82962088
1256,6379.87,2.6309,0,0,0,0,0,1470,481196,82962088
1257,6381.86,2.0221,0,0,0,0,0,1470,481196,82962088
1258,6384.91,2.1936,0,0,0,0,0,1470,481196,82962088
1259,6387.06,2.9185,0,0,0,0,0,1470,481196,82962088
1260,6388.6,1.145,0,0,0,0,0,1470,481196,82962088
1261,6390.97,1.9872,0,0,0,0,0,1470,481196,82962088
1262,6393.39,3.0724,0,0,0,0,0,1470,481196,82962088
1263,6395.05,1.6494,0,0,0,0,0,1470,481196,82962088
1264,6397.07,1.2766,0,0,0,0,0,1470,481196,82962088
1265,6400.13,3.8479,0,0,0,0,0,1470,481196,82962088
1266,6401.72,1.6423,0,0,0,0,0,1470,481196,82962088
1267,6404.75,2.2598,0,0,0,0,0,1470,481196,82962088
1268,6407.67,3.3141,0,0,0,0,0,1470,481196,82962088
1269,6409.75,2.3353,0,0,0,0,0,1470,481196,82962088
1270,6412.24,2.3053,0,0,0,0,0,1470,481196,82962088
1271,6416.86,4.0614,0,0,0,0,0,1470,481196,82962088
1272,6419.2,2.8467,0,0,0,0,0,1470,481196,82962088
1273,6420.71,1.681,0,0,0,0,0,1470,481196,82962088
1274,6422.77,2.1245,0,0,0,0,0,1470,481196,82962088
1275,6424.69,1.8106,0,0,0,0,0,1470,481196,82962088
1276,6426.7,2.1238,0,0,0,0,0,1470,481196,82962088
1277,6428.4,1.9117,0,0,0,0,0,1470,481196,82962088
1278,6429.88,1.5017,0,0,0,0,0,1470,481196,82962088
1279,6430.96,1.0674,0,0,0,0,0,1470,481196,82962088
1280,6432.83,1.5962,0,0,0,0,0,1470,481196,82962088
1281,6436.3,2.279,0,0,0,0,0,1470,481196,82962088
1282,6439.42,4.3151,0,0,0,0,0,1470,481196,82962088
1283,6441.03,1.7873,0,0,0,0,0,1470,481196,82962088
1284,6442.12,1.1708,0,0,0,0,0,1470,481196,82962088
1285,6443.34,1.0858,0,0,0,0,0,1470,481196,82962088
1286,6445.02,1.6653,0,0,0,0,0,1470,481196,82962088
1287,6446.7,1.2422,0,0,0,0,0,1470,481196,82962088
1288,6450.07,3.4756,0,0,0,0,0,1470,481196,82962088
1289,6452.18,2.1104,0,0,0,0,0,1470,481196,82962088
1290,6454.49,2.09,0,0,0,0,0,1470,481196,82962088
1291,6457.59,2.5491,0,0,0,0,0,1470,481196,82962088
1292,6462.46,5.0584,0,0,0,0,0,1470,481196,82962088
1293,6467.3,4.4124,0,0,0,0,0,1470,481196,82962088
1294,6472.41,5.2948,0,0,0,0,0,1470,481196,82962088
1295,6474.51,2.9206,0,0,0,0,0,1470,481196,82962088
1296,6476.5,2.219,0,0,0,0,0,1470,481196,82962088
1297,6478.06,1.7036,0,0,0,0,0,1470,481196,82962088
1298,6480.55,2.0903,0,0,0,0,0,1470,481196,82962088
1299,6484.42,3.6644,0,0,0,0,0,1470,481196,82962088
1300,6485.85,2.1764,0,0,0,0,0,1470,481196,82962088
1301,6488,1.6018,0,0,0,0,0,1470,481196,82962088
1302,6489.81,2.3982,0,0,0,0,0,1470,481196,82962088
1303,6490.86,1.0229,0,0,0,0,0,1470,481196,82962088
1304,6491.9,1.0478,0,0,0,0,0,1470,481196,82962088
1305,6494.3,1.9321,0,0,0,0,0,1470,481196,82962088
1306,6496.37,2.3384,0,0,0,0,0,1470,481196,82962088
1307,6497.89,1.6837,0,0,0,0,0,1470,481196,82962088
1308,6498.96,1.0805,0,0,0,0,0,1470,481196,82962088
1309,6500.01,1.0635,0,0,0,0,0,1470,481196,82962088
1310,6501.88,1.9188,0,0,0,0,0,1470,481196,82962088
1311,6503.7,1.0086,0,0,0,0,0,1470,481196,82962088
1312,6504.82,1.8176,0,0,0,0,0,1470,481196,82962088
1313,6506.38,1.4863,0,0,0,0,0,1470,481196,82962088
1314,6507.48,1.2,0,0,0,0,0,1470,481196,82962088
1315,6508.67,1.2866,0,0,0,0,0,1470,481196,82962088
1316,6510.03,1.3406,0,0,0,0,0,1470,481196,82962088
1317,6511.02,1.01,0,0,0,0,0,1470,481196,82962088
1318,6512.11,0.9947,0,0,0,0,0,1470,481196,82962088
1319,6513.74,1.0873,0,0,0,0,0,1470,481196,82962088
1320,6516,2.4476,0,0,0,0,0,1470,481196,82962088
1321,6518.36,1.9102,0,0,0,0,0,1470,481196,82962088
1322,6519.67,2.2409,0,0,0,0,0,1470,481196,82962088
1323,6520.72,0.9655,0,0,0,0,0,1470,481196,82962088
1324,6521.77,1.0544,0,0,0,0,0,1470,481196,82962088
1325,6523.37,1.5672,0,0,0,0,0,1470,481196,82962088
1326,6524.38,1.0788,0,0,0,0,0,1470,481196,82962088
1327,6525.35,1.0097,0,0,0,0,0,1470,481196,82962088
1328,6526.4,0.9628,0,0,0,0,0,1470,481196,82962088
1329,6527.76,1.4232,0,0,0,0,0,1470,481196,82962088
1330,6529.74,1.6843,0,0,0,0,0,1470,481196,82962088
1331,6532.63,2.0292,0,0,0,0,0,1470,481196,82962088
1332,6534.08,2.1546,0,0,0,0,0,1470,481196,82962088
1333,6536.1,2.0817,0,0,0,0,0,1470,481196,82962088
1334,6537.46,1.4433,0,0,0,0,0,1470,481196,82962088
1335,6539.37,2.1567,0,0,0,0,0,1470,481196,82962088
1336,6540.41,1.0582,0,0,0,0,0,1470,481196,82962088
1337,6541.57,1.0364,0,0,0,0,0,1470,481196,82962088
1338,6543.14,1.6691,0,0,0,0,0,1470,481196,82962088
1339,6544.79,1.059,0,0,0,0,0,1470,481196,82962088
1340,6547.03,2.423,0,0,0,0,0,1470,481196,82962088
1341,6548.7,1.5112,0,0,0,0,0,1470,481196,82962088
1342,6549.75,1.629,0,0,0,0,0,1470,481196,82962088
1343,6551.13,1.4681,0,0,0,0,0,1470,481196,82962088
1344,6552.55,1.375,0,0,0,0,0,1470,481196,82962088
1345,6553.75,1.0056,0,0,0,0,0,1470,481196,82962088
1346,6555.09,1.5772,0,0,0,0,0,1470,481196,82962088
1347,6556.41,0.9645,0,0,0,0,0,1470,481196,82962088
1348,6558.41,1.6691,0,0,0,0,0,1470,481196,82962088
1349,6560.08,2.0112,0,0,0,0,0,1470,481196,82962088
1350,6561.16,1.3026,0,0,0,0,0,1470,481196,82962088
1351,6563.49,1.5264,0,0,0,0,0,1470,481196,82962088
1352,6565.01,2.2707,0,0,0,0,0,1470,481196,82962088
1353,6566.59,1.4908,0,0,0,0,0,1470,481196,82962088
1354,6567.8,1.2245,0,0,0,0,0,1470,481196,82962088
1355,6568.92,1.2131,0,0,0,0,0,1470,481196,82962088
1356,6570.37,1.5071,0,0,0,0,0,1470,481196,82962088
1357,6571.73,1.0613,0,0,0,0,0,1470,481196,82962088
1358,6573.93,1.9798,0,0,0,0,0,1470,481196,82962088
1359,6575.93,2.152,0,0,0,0,0,1470,481196,82962088
1360,6577.87,1.9078,0,0,0,0,0,1470,481196,82962088
1361,6579.89,1.8752,0,0,0,0,0,1470,481196,82962088
1362,6581.39,2.002,0,0,0,0,0,1470,481196,82962088
1363,6582.78,1.4604,0,0,0,0,0,1470,481196,82962088
1364,6583.97,1.0317,0,0,0,0,0,1470,481196,82962088
1365,6585.66,1.6574,0,0,0,0,0,1470,481196,82962088
1366,6586.75,1.2266,0,0,0,0,0,1470,481196,82962088
1367,6588.25,1.4779,0,0,0,0,0,1470,481196,82962088
1368,6589.7,1.4663,0,0,0,0,0,1470,481196,82962088
1369,6591.38,1.4303,0,0,0,0,0,1470,481196,82962088
1370,6592.94,1.5091,0,0,0,0,0,1470,481196,82962088
1371,6595.84,2.2061,0,0,0,0,0,1470,481196,82962088
1372,6597.46,2.5215,0,0,0,0,0,1470,481196,82962088
1373,6599.01,1.759,0,0,0,0,0,1470,481196,82962088
1374,6600.77,1.7485,0,0,0,0,0,1470,481196,82962088
1375,6601.81,0.9923,0,0,0,0,0,1470,481196,82962088
1376,6603.44,1.5415,0,0,0,0,0,1470,481196,82962088
1377,6604.97,1.4808,0,0,0,0,0,1470,481196,82962088
1378,6606.06,1.1713,0,0,0,0,0,1470,481196,82962088
1379,6607.46,1.0979,0,0,0,0,0,1470,481196,82962088
1380,6608.64,1.4015,0,0,0,0,0,1470,481196,82962088
1381,6610.67,1.5418,0,0,0,0,0,1470,481196,82962088
1382,6611.8,1.6573,0,0,0,0,0,1470,481196,82962088
1383,6612.95,1.1506,0,0,0,0,0,1470,481196,82962088
1384,6614.67,1.4947,0,0,0,0,0,1470,481196,82962088
1385,6616,1.7142,0,0,0,0,0,1470,481196,82962088
1386,6617.48,0.9736,0,0,0,0,0,1470,481196,82962088
1387,6618.9,1.9307,0,0,0,0,0,1470,481196,82962088
1388,6620.41,1.4822,0,0,0,0,0,1470,481196,82962088
1389,6621.71,1.3257,0,0,0,0,0,1470,481196,82962088
1390,6624.49,2.0343,0,0,0,0,0,1470,481196,82962088
1391,6627.05,2.5773,0,0,0,0,0,1470,481196,82962088
1392,6629.52,3.0544,0,0,0,0,0,1470,481196,82962088
1393,6630.69,1.1142,0,0,0,0,0,1470,481196,82962088
1394,6631.72,1.1709,0,0,0,0,0,1470,481196,82962088
1395,6632.88,1.035,0,0,0,0,0,1470,481196,82962088
1396,6635.04,2.1877,0,0,0,0,0,1470,481196,82962088
1397,6636.32,1.1351,0,0,0,0,0,1470,481196,82962088
1398,6637.65,1.2693,0,0,0,0,0,1470,481196,82962088
1399,6639.46,1.8312,0,0,0,0,0,1470,481196,82962088
1400,6641.16,1.7922,0,0,0,0,0,1470,481196,82962088
1401,6644.02,2.1246,0,0,0,0,0,1470,481196,82962088
1402,6645.19,1.9558,0,0,0,0,0,1470,481196,82962088
1403,6646.67,1.5131,0,0,0,0,0,1470,481196,82962088
1404,6648.24,1.6713,0,0,0,0,0,1470,481196,82962088
1405,6649.22,1.0409,0,0,0,0,0,1470,481196,82962088
1406,6650.46,0.9704,0,0,0,0,0,1470,481196,82962088
1407,6651.83,1.6104,0,0,0,0,0,1470,481196,82962088
1408,6652.95,1.0007,0,0,0,0,0,1470,481196,82962088
1409,6656.1,2.081,0,0,0,0,0,1470,481196,82962088
1410,6658.55,2.9914,0,0,0,0,0,1470,481196,82962088
1411,6661.71,2.3036,0,0,0,0,0,1470,481196,82962088
1412,6664.98,3.8436,0,0,0,0,0,1470,481196,82962088
1413,6666.8,1.9542,0,0,0,0,0,1470,481196,82962088
1414,6669.98,3.2376,0,0,0,0,0,1470,481196,82962088
1415,6671.67,1.8198,0,0,0,0,0,1470,481196,82962088
1416,6673.6,1.6105,0,0,0,0,0,1470,481196,82962088
1417,6675.23,1.9338,0,0,0,0,0,1470,481196,82962088
1418,6676.44,1.6319,0,0,0,0,0,1470,481196,82962088
1419,6677.74,1.2056,0,0,0,0,0,1470,481196,82962088
1420,6679.54,1.5619,0,0,0,0,0,1470,481196,82962088
1421,6681.25,1.5415,0,0,0,0,0,1470,481196,82962088
1422,6682.54,1.7412,0,0,0,0,0,1470,481196,82962088
1423,6683.93,1.258,0,0,0,0,0,1470,481196,82962088
1424,6685.05,1.3865,0,0,0,0,0,1470,481196,82962088
1425,6686.22,1.1214,0,0,0,0,0,1470,481196,82962088
